0,26,71,54,12,64,-16,85
58,-87,-47,-86,-46,47,26,-45
-52,-37,-36,62,82,70,38,75
-55,-72,69,23,5,-97,-38,-10
-18,-92,-5,-66,12,21,35,-5
-54,-12,63,61,58,38,69,49
41,-86,98,47,41,-84,-46,-82
68,17,-20,-42,-49,-39,4,83
-92,-5,-5,-68,33,84,78,62
70,-21,-11,-11,-41,-31,17,-1
-60,-58,1,48,-32,-52,94,47
50,76,95,-79,-45,-26,-97,-79
27,49,69,-83,-33,51,74,-28
-71,-74,83,-69,49,1,-71,48
-54,21,-24,-35,95,-12,51,49
-60,-28,-33,-81,17,-57,39,-87
47,77,-16,-70,71,-25,-37,47
46,-15,93,38,-89,59,17,-67
53,-66,24,-67,-94,14,-7,-97
-83,-28,-5,62,-51,-75,-54,-51
34,50,99,-77,-40,-66,3,68
-77,43,54,-69,90,33,58,4
-17,-43,96,0,72,-8,-33,-45
-1,-50,99,52,-49,-99,3,-27
43,-81,41,-74,2,24,-32,25
51,25,-34,53,87,-49,25,70
13,-90,85,7,-79,79,27,-43
96,15,-62,-90,-58,72,89,-68
61,-68,48,8,46,43,39,44
7,65,-20,-4,33,68,-48,42
87,31,17,79,88,-37,-19,-87
-59,-41,36,-58,92,-92,53,51
-40,84,42,-20,-49,-80,21,-57
7,-6,6,7,90,-41,13,-76
17,-4,-46,-29,-60,-81,-97,-25
52,-83,-75,97,-72,35,-45,57
76,42,-48,79,-71,73,61,-54
1,-15,57,75,-15,-76,-69,-40
23,-3,31,-45,-56,60,-50,-46
100,-18,0,70,37,28,-10,58
35,34,-99,-46,47,-63,87,-25
47,6,-43,83,-69,69,-64,81
68,88,78,46,18,41,-26,85
38,-84,-25,-77,80,34,-62,-71
-54,-51,34,-38,16,29,4,-71
-96,47,65,41,23,7,99,-18
-31,28,23,100,-45,85,43,47
-85,-7,-26,31,-34,-43,-13,-83
57,-40,27,-80,89,44,82,99
-63,-79,-9,-13,96,70,58,-72
-25,80,79,56,2,-52,-65,-67
79,-55,46,-64,-100,-26,44,9
-48,-3,93,31,-33,-36,51,20
5,1,40,17,12,71,-89,-42
87,6,52,32,77,21,82,-24
-61,-29,85,-36,10,-98,47,35
-29,-4,-82,-21,45,-17,-85,-7
-25,-84,-41,-48,-70,70,20,94
-44,-57,98,59,37,55,33,-21
84,-23,-95,3,-34,-35,1,-22
94,16,-60,-78,62,37,57,-12
4,53,-93,23,93,-20,-83,49
-19,12,-6,-71,-20,-35,-48,7
-67,99,-20,-97,-52,-33,-78,90
82,1,-19,29,-38,68,-6,-9
-44,3,17,43,37,64,-39,5
43,-95,95,-12,-90,-37,90,54
-66,13,-87,36,-3,50,88,89
-26,1,-61,71,-5,-30,-94,-63
26,28,9,49,36,49,-40,-48
16,-1,47,29,43,-63,-70,15
30,76,22,99,99,24,7,68
-66,28,56,43,-14,-93,65,1
19,-91,-24,79,89,-45,84,-1
-96,68,85,79,-85,53,-99,-76
-61,52,-89,-61,70,-19,39,29
55,-37,30,11,10,-19,-36,95
81,73,-23,-73,29,73,47,99
64,-44,7,-14,-85,-95,43,28
60,14,7,62,66,-73,-33,-60
-45,90,-61,66,58,4,-40,98
-12,52,38,-4,-99,50,-38,70
-92,74,-8,-10,3,56,-19,89
62,65,18,71,23,31,-97,7
78,36,-89,-82,55,-77,-81,-18
66,56,61,14,-89,25,87,-20
-61,-83,-67,-18,4,-58,36,36
-11,-6,80,24,35,96,-83,-70
-64,50,68,39,10,-42,45,-33
-78,75,-47,15,97,-33,14,35
-72,-1,-54,52,26,28,-41,-51
77,-10,23,24,16,-41,-47,1
92,-82,-26,39,42,-97,-44,51
3,22,-54,-50,51,-80,-45,-56
31,78,32,2,-45,-66,-40,70
-26,99,-60,-72,-24,59,16,-18
-41,61,-30,-29,-95,-51,-31,91
82,-50,71,-89,77,-66,57,-49
-15,2,41,-63,-77,-58,0,37
-95,59,7,-77,99,-100,-98,-14
-15,-56,48,-97,90,-88,51,4
-25,-32,-95,-98,-88,-76,11,-77
34,-48,-54,24,43,-84,-19,-52
16,88,44,3,97,-87,21,82
87,60,79,-84,-57,74,-31,-9
-89,55,-25,87,-73,-93,-85,-63
-68,-91,41,-70,-77,59,-41,73
-39,66,-54,-46,44,13,48,-18
-42,73,89,-87,44,23,-92,-89
73,-79,93,11,-82,-12,2,35
-3,-8,33,78,-61,-57,-14,-87
-61,69,43,83,1,-13,-84,-49
9,-93,-36,53,-27,37,14,24
5,-85,32,-15,-94,61,-24,-22
89,-6,36,-33,44,42,7,96
-7,30,99,-90,65,-63,-86,78
-13,6,80,25,-92,-77,-80,71
-71,-50,25,56,-50,-54,-54,41
-96,81,64,64,70,-16,44,47
6,79,67,34,-46,-37,-71,41
-9,41,-49,91,-88,65,98,-79
-100,22,79,63,-58,-4,2,99
34,-80,86,55,44,-44,49,1
47,-87,-67,-6,73,-71,-100,-35
-39,-22,-72,-47,35,-19,-66,83
-54,72,-39,-93,-28,-48,-72,-80
23,98,-66,97,-40,89,33,-68
21,-68,8,-51,41,31,-99,62
-43,81,24,-12,-41,-77,-80,-50
14,86,-20,-6,87,-85,38,40
-91,20,45,-99,-37,13,-41,9
-45,45,-20,-34,9,19,67,-33
6,-85,-71,57,-2,39,-93,93
-57,-47,-88,77,-88,-91,-58,-55
67,-77,51,-94,46,93,15,60
-6,-37,81,-71,55,5,-69,-71
-31,82,-84,45,5,-82,77,-62
-98,-25,-77,-7,-22,-58,-69,65
99,64,-95,-46,-91,91,87,52
45,17,42,56,-41,1,-79,33
-91,-50,-15,-18,-80,-35,-68,5
-100,85,-58,-42,-12,39,52,48
-85,6,-74,14,-29,69,-37,100
-6,-66,-5,28,-7,-76,-19,-93
45,-23,-79,0,-25,-62,-1,66
-14,61,5,53,9,45,-82,16
-27,84,-72,-16,67,-15,-94,-7
-30,57,-1,66,35,12,51,-35
-46,-19,-96,-58,50,-78,-60,75
-16,37,9,-17,-42,-5,-3,-74
32,58,-12,87,79,-44,-1,-10
-79,0,72,54,-54,-83,64,-38
-73,87,-97,-64,-100,58,-36,-32
7,28,-74,-58,-92,38,4,6
-12,-19,73,-38,68,96,-11,10
30,-17,-17,-60,-22,48,-71,-88
-93,-7,-86,44,31,35,-59,-21
-100,100,14,-62,-31,-5,-60,9
85,85,6,81,-98,-26,17,-19
76,81,19,-28,17,-28,-7,-36
-84,-69,67,87,41,-90,84,19
83,-21,52,74,-54,72,5,74
73,65,-8,-61,-64,-1,-60,-23
-60,-30,68,29,-65,21,-38,32
-28,-97,-24,-90,-31,-45,60,-86
-40,-22,56,86,-49,-96,-20,-6
-14,67,-58,98,-4,82,100,10
-46,-51,-9,-97,76,-44,-85,84
-76,-40,-96,5,-98,-45,53,-99
-15,-66,-32,58,-18,-61,-56,-60
-17,68,44,-74,72,1,14,-50
67,-81,-69,0,55,6,-28,-45
-91,85,25,-49,-65,-10,-63,39
71,-45,-93,-78,-52,-84,-3,-52
55,57,20,-25,71,10,-80,-18
-54,27,-18,64,-53,97,39,-69
-64,-49,87,10,78,-44,-59,2
-10,78,96,78,11,8,32,-58
100,17,-49,78,13,-63,92,-13
-12,-90,59,-52,18,-76,-19,25
-20,44,-88,2,-31,97,-76,16
-56,81,-38,-84,21,-78,41,-32
-95,-94,-100,92,-33,57,-28,-65
70,-70,-81,-41,-9,86,-68,-33
47,-99,35,37,94,-58,79,-74
48,-36,-71,14,-41,97,59,58
-9,-70,58,77,-43,53,-12,50
73,91,15,-75,-63,-16,66,1
-55,-2,-35,4,-18,-16,-1,66
-49,57,-84,-40,-100,93,-89,-73
62,23,59,52,15,2,43,-58
-5,30,-61,-23,-61,44,30,74
25,90,78,-2,24,29,-12,22
-26,60,-69,48,-74,100,12,-7
90,-25,-30,95,20,-13,81,17
-93,92,-22,-27,-100,55,71,97
66,60,72,-93,-75,59,-46,38
43,-60,82,-91,72,-41,38,98
-85,-24,-68,-68,-96,-75,76,64
-45,61,-48,-15,-47,94,-2,31
-13,-49,6,35,48,-21,-28,-32
42,0,1,35,28,14,-86,-31
37,8,-27,12,-12,80,32,-95
-17,74,12,3,-60,-15,-97,-30
94,93,-39,5,-27,67,-96,20
-60,49,45,28,36,-77,-78,97
58,-42,85,-63,-46,8,-68,-11
5,-89,-49,99,76,90,-53,-56
81,-26,-59,-57,-81,-18,89,75
-46,59,-15,70,-35,-7,-23,-73
-37,2,47,-74,-39,-99,-50,-81
-10,36,-84,92,33,-98,-93,54
-2,62,92,30,20,-7,41,48
-62,-99,42,-19,-79,100,75,2
-72,8,-60,76,91,-44,-43,-19
48,-79,5,-46,-6,27,90,56
-100,45,35,29,-57,-94,-2,-87
-65,-86,94,34,-51,49,-7,61
55,-39,-9,11,91,68,71,-37
61,-91,-67,-17,95,-47,71,-45
88,2,61,-57,24,31,57,100
-75,-16,-47,14,81,-48,-62,-52
-69,-61,76,7,-29,37,74,-21
30,74,-90,-72,-19,72,-56,31
-31,-91,17,76,46,-65,39,30
-94,-91,69,25,-31,3,35,-44
-100,42,26,-47,-77,39,-44,-48
7,67,-6,28,35,-97,-88,-22
-95,43,31,-5,-80,-98,57,-30
13,-63,17,1,70,49,42,90
97,-67,60,-42,94,32,56,-66
98,-11,-70,96,94,53,26,37
-56,69,87,-22,-57,21,49,27
79,85,-12,66,-7,-43,80,55
88,39,-54,-25,11,42,-27,-97
-98,-63,-62,-76,64,-66,93,-19
-17,-73,-30,-57,40,38,53,37
96,-49,-28,75,-31,-1,-29,37
-96,-18,-45,46,-49,-72,-70,-87
78,23,-95,-81,56,-30,70,2
-40,-11,66,-47,0,61,57,83
-80,3,-36,-57,-75,31,-82,51
11,-22,-80,-73,-69,-81,20,-42
72,-49,78,-73,19,79,-21,26
3,-14,-58,-53,-53,75,-42,92
37,-38,52,55,10,-2,3,60
-98,-57,-4,-3,35,-35,-51,97
60,-47,-84,99,44,29,-53,39
0,9,61,23,-88,-70,-43,-65
-100,17,1,67,75,10,79,-37
-81,29,-33,59,-17,-20,63,-93
11,-70,-26,-2,0,85,64,93
40,-59,-46,63,-36,-3,60,-12
57,-40,4,-35,99,-65,30,85
-13,-25,-92,-18,-24,5,4,-2
83,33,78,-33,51,2,-45,67
22,4,23,-84,17,26,-44,-30
51,-23,86,-24,-49,39,-87,-13
-8,-2,52,-85,43,-82,-28,-52
-76,43,-19,-63,17,84,94,-46
-44,67,-62,-6,-16,88,50,-41
-60,-7,-72,-14,48,-31,66,-62
-58,-6,-60,-55,-85,-74,-22,-81
89,55,7,-10,-78,8,-45,-52
21,100,47,51,7,9,23,58
-29,47,90,44,-29,71,-41,30
-29,20,-86,-67,-51,99,-24,-63
-79,50,-22,-65,1,23,53,-24
47,3,20,-2,0,5,15,0
40,25,91,-81,51,-35,-7,-72
-96,70,10,46,45,-25,41,-59
64,69,80,-75,55,-54,65,-68
-100,-25,55,10,-70,-57,10,-71
39,32,48,59,-12,-42,38,36
4,15,27,-55,-75,98,55,-59
-95,-91,1,13,-58,59,-11,31
-59,7,9,87,-98,-94,-68,89
53,44,32,-86,17,-45,99,7
53,57,74,-68,-32,79,23,-57
-87,83,-17,71,73,-76,100,4
92,99,-66,16,-69,76,-52,71
-26,-93,-33,92,90,59,-69,17
7,-59,43,78,48,63,57,-89
-88,88,85,-31,-28,94,37,58
-27,66,-85,40,-17,-75,-43,9
90,-82,-16,-3,23,61,36,-36
-31,77,-74,79,-52,-31,5,77
78,-29,-53,100,91,-54,80,39
93,-46,-61,-62,-94,-86,13,-60
87,-81,93,-76,-46,-35,-54,86
-77,21,-82,59,52,-14,93,-10
-50,-93,-76,42,70,-89,-37,69
87,28,-32,-4,89,99,76,71
22,22,2,95,52,87,-66,36
-86,-79,13,34,-45,-47,-43,-16
4,98,-19,65,66,76,100,79
24,-66,48,31,-35,2,52,-97
-88,-1,31,-6,58,-74,41,92
-60,-28,-14,-65,78,-76,-42,20
70,62,89,53,10,-53,66,-18
4,90,13,-70,-12,75,-12,18
33,99,19,-23,-39,38,74,-68
-91,-86,-48,93,45,78,50,38
44,-56,20,-80,-25,-82,24,-97
28,-31,53,60,-28,84,52,38
-83,-16,20,41,2,-59,69,24
-37,76,-96,-33,9,-6,-53,-85
15,6,-40,-12,-79,-42,-28,-46
-90,-51,-9,91,-64,-19,-36,-48
62,21,40,16,-76,32,-37,79
-76,-47,-21,-91,67,-58,-50,55
-29,27,-24,52,34,-42,82,21
76,-73,-48,-22,33,-11,-4,-85
-52,-65,-52,-48,-50,-18,-12,59
-97,-86,-2,76,27,50,31,24
57,-96,64,25,93,-84,-46,-14
-77,1,-65,5,62,77,68,14
-38,24,79,-21,90,-80,24,-47
-2,-90,-68,2,49,95,20,-81
-53,-21,24,-1,-30,32,64,-87
-46,-33,-57,88,-21,20,-65,-6
30,-13,-37,-48,-72,71,-62,-80
46,-84,-20,31,98,-97,55,47
-1,31,-34,65,26,-33,2,8
-17,32,-73,-61,-6,-11,38,-7
-96,-54,-94,-43,100,80,92,53
-13,-49,-5,91,87,76,42,-98
78,-70,10,12,2,-92,-57,93
-57,98,59,-12,56,-6,100,-26
-10,-56,-89,-13,49,-26,88,-24
-54,-48,-96,80,67,96,-65,76
80,-73,80,-25,-28,6,-96,-45
-42,-98,-7,94,-67,72,28,46
60,7,-47,32,-77,-29,-6,56
44,-42,5,-72,24,34,-100,-70
-66,-74,-24,0,86,-89,75,4
-20,91,71,-98,-93,-79,83,-72
90,19,54,94,-2,36,-26,94
-40,-94,91,1,96,-96,43,-19
-23,-9,-13,-59,22,-91,17,69
46,70,11,85,37,-87,-2,87
62,57,-15,-34,-57,64,-5,-54
26,1,14,-21,58,78,-60,65
28,-43,22,41,71,-59,-14,-77
-78,-100,42,22,-12,42,-29,43
13,99,52,-6,19,-30,93,29
-92,-61,-23,52,25,28,45,-15
4,-44,-44,-82,66,-36,-71,-67
11,-3,79,8,49,-52,-21,60
39,-42,-65,-98,-45,-99,-70,-30
53,-41,-79,-58,-98,71,-9,42
9,78,97,62,-71,86,-51,-100
83,36,-42,-19,-13,-92,97,-65
51,61,-43,14,-80,1,29,-14
-50,-69,69,20,51,25,85,-57
-22,77,-41,32,-76,-4,49,89
1,55,56,65,51,-71,-30,-57
25,18,-11,31,-45,-95,95,-90
4,16,-39,99,52,-35,69,91
-9,40,-70,-42,26,-69,-86,19
5,-99,22,40,-54,-12,90,49
53,-9,-82,-10,-34,81,-3,33
-20,41,1,-92,-100,-85,-97,-88
-76,-62,33,-94,67,96,81,34
59,33,71,-65,-36,-19,-80,-31
83,64,50,-80,98,-71,-66,18
-55,68,30,75,89,23,56,-61
8,98,-86,92,-7,-2,-69,-55
-15,22,-20,-23,-40,45,31,57
-30,-25,84,22,-100,30,-71,66
88,-95,60,44,14,82,10,-68
16,74,71,-75,64,100,79,-99
1,-81,14,37,21,5,-12,22
-41,49,-74,-82,16,95,76,-5
-15,1,63,-4,-92,52,77,-89
58,88,-62,10,26,-75,54,-56
-37,-13,-15,-86,-57,59,-7,77
71,-91,58,9,80,8,53,88
68,-2,-35,31,-60,37,97,83
71,12,22,-60,-28,18,86,75
96,-81,-34,-8,21,1,-89,44
-86,90,-100,20,-90,-30,-29,84
-14,-30,14,-16,81,78,90,50
2,-79,10,-24,-66,-65,29,-7
-17,55,79,92,36,-98,-71,69
43,98,-83,-62,22,-97,-67,84
-62,-29,-41,29,-61,81,69,74
-91,-69,63,15,-80,-60,-22,95
-95,59,-10,-32,-22,42,-19,83
-14,0,97,28,12,-89,-68,50
99,-87,1,40,77,71,-64,66
-76,50,-82,76,74,79,-13,7
-24,-38,25,67,16,81,16,-13
-20,-71,46,-92,98,97,32,12
-62,-98,-32,-53,8,-2,-37,-55
95,72,-73,81,77,-17,92,48
-31,32,-23,-70,-84,84,-34,100
-29,81,86,-54,-11,-49,60,38
-46,-9,-41,-48,-13,86,-73,39
9,45,-23,94,-53,-28,-19,69
59,-38,80,-91,40,87,6,92
-32,-38,-58,-29,73,22,35,52
53,80,-66,-19,2,41,92,16
6,-38,-8,61,-70,45,-44,66
-81,-71,24,-9,100,68,-32,-80
43,-38,45,-49,-48,-14,70,-89
44,96,93,6,98,-49,-78,7
-56,55,13,-86,30,34,-21,98
51,-26,-37,-84,28,75,-27,-96
-16,-29,-36,35,58,-74,-36,-75
77,-78,92,96,36,65,-67,70
56,-52,-100,-38,-99,82,-16,11
14,54,-35,91,92,-58,-13,-4
-94,-82,69,-67,27,-2,45,0
-20,-22,45,91,-19,-71,-83,-99
-87,-37,-82,-25,69,74,-32,37
47,0,56,-28,-91,76,-41,-27
55,-6,-52,77,-34,-39,30,-82
-36,15,-80,-1,-80,-47,14,-68
3,16,-62,81,-93,2,-4,22
75,30,76,-76,-38,37,-91,-66
9,-98,73,52,-50,-81,85,-25
96,84,35,33,-44,-88,6,-23
-90,-79,75,-50,67,71,74,85
-86,-20,-53,-11,-65,1,36,62
88,-31,37,-88,38,-95,79,-66
-46,13,41,-19,-58,31,89,71
-78,-25,-51,-39,13,-64,-24,35
-78,2,-63,-98,98,15,62,73
-87,32,-26,-19,61,7,4,15
64,-51,30,80,33,-42,-31,-67
1,-80,-9,-57,-58,77,-4,23
-18,11,-31,-92,-34,-60,-45,20
40,52,-29,-44,1,-96,-55,-80
-99,48,57,89,64,83,48,-57
-97,88,-52,-95,42,-60,12,-48
-9,-22,30,-56,3,58,51,-46
-8,73,-41,-49,-41,89,-34,-78
-75,-1,31,-22,-21,-53,-28,7
39,-56,-85,71,40,91,98,11
4,1,76,-80,77,-77,24,39
-75,19,94,-42,76,16,-2,37
100,25,89,-48,-48,70,-69,-46
-70,3,57,-31,-11,92,17,-97
-43,15,-3,-65,-63,-11,-30,42
26,98,17,92,76,-94,86,71
-29,82,42,-85,-72,-55,-64,97
-92,81,1,35,-70,13,96,8
44,42,-64,-47,60,-59,3,7
25,28,-18,-15,-1,12,-26,-39
66,-3,-51,-85,-22,21,68,89
-69,49,10,-26,23,18,-94,-5
-28,-99,-14,-39,54,-80,-80,-49
96,-59,64,-86,-42,39,-53,92
-100,-30,35,-41,-84,-88,-39,-63
-15,-39,-50,77,-99,69,26,61
21,29,-4,77,-6,76,58,-71
0,-69,-36,96,31,-64,-99,92
-81,26,56,15,-76,-31,-52,32
-38,1,-1,41,-4,7,36,63
-34,-37,-49,53,12,-2,-18,-27
-28,-50,-10,98,0,57,-72,28
-59,-18,-46,-21,71,-83,66,9
40,40,50,4,59,55,-83,-21
98,-76,37,18,30,-15,56,52
-37,-14,-100,40,11,15,94,-23
-93,96,-14,32,-44,30,-39,60
2,-37,-61,36,44,-42,-42,-6
19,87,34,-53,41,-52,-96,8
77,44,7,23,75,50,59,94
-69,-96,63,-57,57,-66,-65,23
30,86,31,-37,62,96,-61,20
-9,20,90,13,5,35,86,-76
-37,65,-40,91,45,-68,-45,72
-70,79,73,58,-65,45,96,-96
53,55,15,-25,82,30,55,51
70,74,-85,-58,-28,-92,63,95
60,18,-22,-83,42,-100,-50,-31
-35,94,13,-6,-98,40,-87,51
99,57,95,43,-43,48,-84,-91
81,-76,16,50,91,-75,-21,69
5,94,-47,-67,-80,-71,64,-20
31,-31,-41,-85,-57,-38,30,-26
62,-28,3,19,93,-13,-50,94
-49,-16,-19,91,9,-35,34,14
-64,-18,-36,-35,38,-63,-3,40
-44,-5,-90,77,-95,-32,-86,-69
-24,-13,66,-89,48,-54,-48,29
