-12,4,11,33,-19,40,-94
-82,90,-81,22,33,-18,-83
92,-39,-39,10,85,-15,38
-44,91,-27,-4,19,-18,46
-1,-87,50,90,-96,-48,88
-23,-57,64,95,78,37,-76
-21,30,-75,36,-98,25,-78
-23,8,63,-19,-68,32,82
28,-97,35,-9,-12,98,-3
14,-46,-56,-70,-82,64,-85
-6,-54,-98,45,-25,49,-75
-4,-41,-7,-5,25,-94,94
93,-75,74,-1,-59,24,17
2,-18,93,-99,98,-81,90
6,-64,90,42,65,-53,100
-92,33,64,-11,70,-22,-12
60,76,-83,-24,58,6,7
-11,11,84,26,59,72,55
91,-13,71,52,-28,88,50
32,-45,86,-44,34,-18,76
-71,-65,-43,-69,-63,98,-94
73,-13,-74,-100,9,-73,-87
-28,-18,-62,91,32,49,-58
66,-6,53,56,-55,-41,55
-12,70,-32,-88,-41,-37,-88
-80,-71,32,99,-28,-44,-43
-25,-76,-96,-41,-31,-55,-3
77,76,89,8,-99,-67,79
52,-19,-74,92,-66,-76,-66
13,60,-38,78,69,12,94
91,-12,-9,-73,-35,-5,3
-92,77,-57,-56,79,-73,-79
-100,2,42,-8,-24,43,-76
-11,3,-73,76,52,-69,48
-14,81,-86,94,-27,70,100
-84,75,90,46,-65,77,64
-33,-34,64,47,24,15,60
15,100,59,23,-10,50,-14
-55,93,-28,-55,66,-29,18
60,-3,-55,-59,-38,-33,-82
-62,-78,5,-62,37,61,-50
49,-7,-83,-3,-98,-3,-57
48,97,47,-29,-23,62,-19
29,45,-85,68,68,61,-40
0,-19,-78,-58,-3,-90,60
-38,16,88,-35,41,-76,67
48,7,-91,27,-33,77,32
-6,-41,-52,-95,92,59,45
-59,-48,-55,-97,89,92,81
-60,-47,-68,13,-19,78,30
17,28,94,16,-11,70,-20
-98,-14,97,-24,25,33,85
86,-23,76,94,-23,52,49
84,-43,88,30,-47,32,87
60,81,-66,78,-24,-75,3
-6,-61,78,-27,42,75,-44
-29,70,-40,-54,-74,79,-40
84,73,-37,30,-17,-76,11
9,-97,48,72,-52,78,9
96,90,-25,-40,35,-70,61
-40,-6,10,68,6,93,-73
-90,40,82,-72,50,71,-42
-20,-24,64,-90,32,-16,-76
-85,51,28,-68,10,-57,0
-11,-89,58,3,38,-77,94
44,91,18,-83,-72,-43,-15
22,56,-44,-66,9,77,55
-28,-45,76,-44,30,27,-62
-90,40,41,-62,28,13,5
-68,71,-60,-32,-29,13,-58
-44,-82,63,-74,25,-99,0
76,-95,-67,30,-12,-41,-72
62,-99,78,55,81,-72,95
-20,31,70,84,-79,94,-34
-15,26,-64,9,-17,5,-49
-5,7,2,42,-94,-28,-61
-56,62,24,33,84,7,40
90,15,-80,63,54,-31,-33
36,-36,84,99,-26,-55,3
-86,-27,-45,86,-2,58,-18
-64,-18,26,35,-5,-95,-41
-14,-20,-60,-66,94,-49,-13
-82,-60,-22,17,31,-81,48
-94,35,-88,-14,89,81,59
24,12,24,75,-31,-41,-35
-60,-90,-28,-90,25,-92,46
-62,-26,85,65,35,-58,-84
9,-21,-5,59,53,28,-75
-20,-39,90,86,-81,-60,-34
89,-53,-91,-79,86,-18,46
42,-53,1,63,38,-89,-83
2,10,100,96,75,-93,-64
4,-26,-63,94,99,83,-41
-75,-84,81,-15,-49,-55,2
-65,76,12,-37,21,-57,69
-61,32,-4,65,-96,-52,99
-86,34,30,49,93,-70,-53
-39,12,99,46,-93,48,-17
59,-53,89,92,68,30,-36
0,-46,23,-94,27,22,-74
30,88,-55,52,-72,41,4
-72,39,-69,98,54,-65,79
-16,44,15,-31,17,40,-7
-49,90,-6,-20,-45,-22,10
-86,64,22,-50,59,18,11
98,-35,-72,20,-38,-11,-39
-16,-19,-73,-74,-82,-64,-47
77,86,-32,-47,38,94,-43
-92,37,-8,21,-15,39,56
-50,74,-88,-32,-29,19,92
-67,20,40,96,-69,51,-6
1,-34,-54,88,-98,-23,53
35,-31,100,33,-75,17,31
-73,57,-98,-75,-64,-40,98
53,-67,99,-74,-11,-87,-62
-77,-7,25,-43,72,94,19
-28,85,0,-25,-36,2,-12
-26,61,-55,-15,46,67,16
66,-27,-98,14,-82,-53,6
-10,-45,25,-48,-54,-27,-52
60,-9,-3,-37,-47,-70,100
54,-37,13,-18,-5,-98,-12
-7,-91,-93,2,51,99,-32
-86,-81,97,4,-14,18,-92
-77,-72,-63,19,27,74,3
5,-77,94,89,-50,14,-62
-45,-41,-12,4,41,-79,99
3,56,21,33,-98,-16,-84
23,2,-6,53,88,60,-96
-14,-55,-91,58,4,-83,30
-20,-3,-98,-13,11,53,-6
-88,-98,-62,54,-72,21,44
-78,63,92,66,-61,-64,50
-15,-80,91,85,-38,-96,-83
-45,-46,20,-60,-51,-53,-80
-39,23,-56,-76,-27,89,-8
61,-96,-61,-60,70,-54,21
-44,-17,80,45,-13,-7,-27
21,70,-23,-13,-84,-53,-62
48,-51,-80,-37,-76,-6,-42
50,-99,53,-64,89,39,61
-48,-96,-71,-64,-3,39,78
43,13,-94,81,0,37,-23
-6,38,1,74,85,-94,100
-38,69,-31,-82,83,47,62
-27,-50,80,66,-56,18,84
-49,-1,-59,84,-57,100,-11
33,-15,-1,-90,99,54,75
7,-97,-76,23,-21,85,59
-66,-99,50,95,46,47,-87
66,98,-93,-43,-67,82,87
100,54,2,-81,30,-55,-45
-72,-45,-94,6,80,63,27
-59,-6,77,-30,-43,-79,-79
-5,-42,51,82,-34,17,58
92,-35,29,-65,-20,-98,-90
-64,-23,-1,-83,89,-17,-29
46,15,36,1,-16,81,13
-18,64,48,-65,-47,22,-88
-63,57,-27,85,95,-69,-58
-29,95,86,-87,-68,-25,-16
-65,4,78,49,-35,-95,-93
0,64,66,29,49,20,-30
27,56,-56,-89,89,-43,-3
78,39,-63,-65,57,17,-82
-97,62,-24,-87,-21,-92,-81
63,77,96,74,37,-34,-21
95,29,-23,57,-60,36,-72
5,60,75,18,-31,32,81
-25,26,-21,100,-58,79,57
40,-17,23,-81,55,-52,-30
-74,21,-78,-92,-90,-38,72
67,-13,13,-74,-34,11,53
-73,51,26,-2,26,-94,79
85,-83,-54,12,76,18,-25
-94,99,21,-27,40,50,75
33,4,-89,0,-81,92,-94
78,60,-75,47,-17,62,58
62,48,52,-82,27,-41,7
-82,-93,-96,34,-56,-38,35
74,87,35,98,70,-4,62
-64,-70,-86,-72,-81,14,96
-8,24,-65,-38,-53,77,-47
-18,85,-44,-1,-18,-43,-85
9,56,-86,-73,-33,26,32
53,-45,21,-75,-86,-48,-59
-60,37,-51,8,5,-19,76
-16,57,92,87,44,14,-32
-18,-32,-72,-54,60,88,95
2,92,4,-78,75,50,-57
4,63,18,-65,76,-45,-68
16,-27,-61,40,89,46,-55
-12,-49,65,47,-14,-33,65
46,-32,-92,-2,-64,95,-28
16,97,9,3,16,-61,41
-96,31,21,-7,-12,100,88
41,-81,34,44,42,-41,-32
-63,18,72,-89,40,9,-47
-20,-26,57,-39,9,20,18
-71,-69,98,7,3,-75,-47
-75,28,89,68,-84,-71,-14
-23,-69,7,38,-40,-17,63
-56,11,-1,56,42,-98,-6
54,14,46,63,79,86,-37
7,-4,99,-72,41,-27,-15
-93,29,1,4,-32,-83,63
33,-5,99,54,-13,-86,-86
-55,-91,1,-25,-18,-36,-5
20,85,-83,-46,-34,-1,-10
92,-6,-18,-40,-28,-62,20
-52,75,-61,-99,95,84,66
-7,-22,35,77,-81,93,-88
78,-41,-96,55,88,-31,57
-49,-26,-42,32,-3,-91,87
33,44,-98,92,-3,85,75
-37,89,-36,-50,-26,36,-96
43,82,-72,-64,-56,5,-98
11,4,27,-4,-10,77,84
-88,4,-34,70,36,-17,83
75,14,-7,47,10,78,48
46,-38,-23,-13,-12,-67,-100
-56,-24,-34,92,-86,87,86
46,13,64,-4,-51,-99,87
-17,-79,36,43,-53,-65,-51
79,65,-88,-89,66,-93,71
-54,79,-4,99,-50,-1,-40
-22,55,-75,70,-26,-37,-66
-56,30,98,-86,57,-83,48
-25,12,-97,-42,-67,-2,-90
-86,91,53,29,26,7,-38
-45,-87,-83,-97,-47,18,37
29,-46,-63,-39,-78,87,0
10,-79,98,61,56,59,-21
51,-82,-70,73,69,-89,90
-40,-82,81,-45,-37,68,10
87,-17,-79,-43,37,-63,-56
93,-67,88,-67,-7,-83,16
7,-64,13,2,78,39,-19
24,-19,-92,-75,-81,28,39
15,1,73,-28,-34,-74,41
97,-81,25,4,5,-18,-95
7,-60,58,-11,-66,14,18
47,80,50,43,79,-13,-79
-50,34,12,81,-26,-90,-77
59,61,40,-28,-38,-69,19
27,88,66,31,59,79,55
85,-73,-1,-12,-60,-69,-4
37,13,51,50,-10,38,-100
-21,-62,-47,0,34,-25,-70
-75,77,-91,-25,16,-56,41
52,-89,23,12,17,-73,66
77,9,-60,91,7,-57,-48
68,-10,37,-100,18,-54,34
84,3,-1,90,99,49,-89
-29,-79,51,-35,100,-2,39
29,33,-27,-54,-58,-32,89
-82,62,-70,-44,-10,79,70
89,26,28,63,51,35,41
-49,-94,-97,-51,1,59,20
-23,93,-74,38,-18,82,26
47,-43,55,99,-83,-94,63
-75,-89,-52,-33,7,-75,-60
-57,10,-82,-39,-60,53,9
-31,-59,-34,-56,-24,54,95
-31,73,-31,1,-29,-22,75
-73,-56,38,-68,-56,97,46
71,-13,91,-48,37,-4,-9
-33,55,-44,-38,-82,92,-47
-40,-66,10,81,-69,-83,-31
61,-9,55,-25,-27,-73,26
3,15,-66,-76,45,52,47
15,98,-75,57,-10,-7,68
0,100,21,45,-35,30,1
-78,-4,-8,-78,-6,79,-52
-13,-14,-81,-35,21,42,-44
1,-83,-94,-70,-35,13,52
-8,97,-41,64,-6,-90,-87
81,21,-56,44,-76,-17,30
-28,-7,51,42,-32,-8,-54
-91,92,-71,-75,-77,-68,44
3,8,94,43,-75,44,-98
30,45,51,57,43,100,-96
-95,13,98,-23,86,-84,58
79,-84,-33,16,4,72,57
-24,74,-40,16,-86,-72,-23
92,76,-44,91,-58,41,61
32,-55,67,20,-18,-26,-97
-88,-28,58,-56,-39,-83,31
-18,-37,71,-66,-47,33,67
81,-46,1,60,88,46,58
-51,39,-46,79,-84,-6,91
-13,-12,54,-90,-38,92,37
-56,-48,-75,65,-14,11,-3
84,19,-55,12,-27,9,-83
94,-42,-88,25,-17,50,56
42,-18,15,-60,-65,44,-23
-61,-62,1,67,-78,-68,-6
-32,-44,55,0,90,-76,85
66,-18,-20,-39,10,0,-29
44,93,-59,73,67,-81,-53
-12,90,39,28,63,58,18
-9,19,94,23,51,-89,51
-99,-22,44,95,18,69,-42
-43,-75,-31,95,35,-19,100
-79,-70,78,-9,-2,55,-40
18,-93,-7,-92,60,-57,31
-67,51,-6,-50,-23,-9,81
-1,97,39,16,-80,71,15
-66,68,-63,-77,82,-82,-76
-5,9,77,23,43,-6,-44
9,-64,-33,25,-2,-79,51
58,94,10,98,45,-66,-56
0,-16,42,-97,-98,43,-15
-47,-66,-24,22,-83,-40,44
73,-44,72,78,78,98,59
37,-55,-22,94,-24,72,54
62,-68,97,-92,95,80,-25
-64,100,-70,-60,36,-64,48
-34,46,62,-26,79,33,23
-27,-77,0,-52,12,-13,10
-93,-34,54,-13,-70,-59,18
3,-9,31,-23,49,-13,-61
-90,4,-20,0,10,-54,60
1,-40,-76,-41,99,75,-1
-84,-28,8,-70,92,-85,-66
16,14,-41,-53,0,15,-28
-92,1,3,-2,-9,-53,96
-55,-68,-53,-94,-56,39,90
-82,6,-83,30,53,-88,-49
98,80,-64,43,86,72,62
69,-100,-66,42,67,-32,-64
-31,-16,25,-86,-28,69,-15
18,86,2,-47,81,79,-33
37,-95,-44,97,-14,-7,1
100,-29,62,-21,72,-17,-93
44,-56,54,-9,26,-37,81
28,-32,-67,-43,64,-67,48
100,-37,-34,51,-21,-57,45
-18,-85,15,54,-64,-52,-22
27,45,-55,-54,4,-48,-98
-57,-28,32,-26,-81,-90,-62
-91,64,90,-17,39,86,-98
-78,-62,67,93,-62,-56,1
67,-81,74,30,-61,34,1
7,-34,79,-26,93,-99,-44
-26,90,44,-53,-95,-5,-91
-54,77,7,74,-69,28,-24
-35,-30,17,58,-90,-29,45
83,21,-57,8,62,-78,-24
-12,-82,80,48,67,-99,-11
-86,84,7,96,-41,-55,-56
-97,17,56,45,62,-30,68
-14,72,94,-26,-22,71,-88
36,93,-60,-30,-47,-63,-8
-80,10,73,5,-33,-64,27
-96,13,13,22,87,-47,-38
77,67,-21,-38,31,-81,32
32,-64,66,21,3,43,-36
-47,-40,-41,54,-65,-81,-40
83,-51,-35,2,-21,27,78
-17,-58,-57,13,-74,24,-49
15,15,-62,81,-40,61,12
-50,93,96,23,-14,86,47
-82,24,-22,-10,76,-40,32
76,41,-28,-17,3,-30,53
-23,3,23,-76,83,-81,-29
13,-31,-97,-78,-2,-75,-28
-16,-60,58,-38,-57,28,-72
-31,-39,-18,-18,-28,-63,-9
-5,21,38,-60,-34,80,-49
-25,42,44,31,-13,-94,-94
-10,66,98,56,10,45,43
-67,-36,55,-22,35,44,-61
24,-45,-54,-47,-99,57,4
24,68,-35,62,99,58,70
55,30,-80,-81,-31,21,63
84,-100,45,43,61,65,55
96,46,-72,3,65,-70,-27
-89,89,27,-98,81,-86,-99
-100,41,-41,-98,98,88,-7
-73,-81,82,99,-77,14,-9
-83,81,32,91,-70,56,-34
-14,-37,86,-42,-68,46,-35
15,84,72,51,25,-28,-72
4,60,-53,-67,77,77,5
-39,-30,-80,19,-18,66,13
69,-49,-59,-54,22,-70,-8
-48,2,55,-82,-17,34,79
92,45,-39,-12,-63,41,-35
90,-28,17,-14,-76,57,21
40,99,-84,-26,-51,-48,37
-49,55,-79,-69,76,-48,-79
-95,50,-64,93,-91,-92,-53
28,22,13,28,42,-36,-27
-12,18,-32,-44,47,34,91
-21,12,8,-57,-98,-74,75
5,5,8,18,-63,-94,-92
-88,64,58,-87,59,23,-47
-49,-54,-38,-68,43,-77,74
-33,67,-80,24,-22,-27,-54
62,58,47,57,-17,-3,12
3,-51,-31,67,-3,-48,-21
-29,-51,33,1,35,61,20
29,44,-32,-97,-37,-64,61
-33,-19,-73,-40,-96,-72,-30
-82,-43,4,34,44,-98,6
-3,100,-67,56,-64,-91,-11
-17,-9,99,-74,72,91,-67
27,-78,-53,16,79,5,-58
42,-15,-44,96,42,-9,30
7,34,99,4,-47,33,-66
-50,-94,-30,95,64,23,-33
41,97,13,-70,34,10,76
65,-81,49,-20,14,1,-7
-45,-22,-27,-10,40,-40,-34
21,58,-4,-18,69,-79,16
-43,18,-72,-33,19,38,3
-69,-36,45,-37,91,69,35
64,41,64,25,-53,-99,88
72,59,-73,97,-20,15,-27
84,62,-59,48,30,-15,-42
-67,88,48,-71,-76,-68,64
-91,85,-46,2,0,-66,-40
38,3,54,15,42,-89,22
-58,-88,-95,30,-75,-40,30
31,-67,-53,-42,67,4,-23
-13,46,-54,78,67,-17,45
33,-69,-50,-78,37,-8,-94
51,-14,-21,87,53,-87,-91
78,-96,-76,22,20,-9,-50
-6,6,-93,-79,50,-5,18
74,-40,41,-51,-73,-12,-46
65,60,-53,-14,-34,38,-28
68,4,19,30,57,-6,-68
74,34,-79,-24,71,-48,20
41,3,9,-11,-80,27,-87
-8,57,7,-75,9,-93,10
-39,-23,28,-95,-94,-1,37
17,94,-22,7,83,-98,-46
-26,15,-92,18,52,-72,-13
59,-88,-21,-56,-48,-63,-34
2,-48,-49,-24,56,-11,-8
-91,68,-50,-73,-4,-43,95
-52,-78,52,79,-60,-37,50
31,94,-79,74,-75,-39,-60
-87,20,-99,78,-57,99,-77
14,40,-45,-70,-43,3,-55
55,-14,-46,-48,-54,54,-59
-58,-86,52,-22,41,30,72
43,-9,82,50,-31,-75,51
86,72,57,-68,-19,-31,-78
23,71,55,-80,-83,96,-37
-55,-35,-84,-99,-54,78,-80
52,15,6,85,8,79,-5
-65,26,70,-75,35,95,-61
20,85,61,24,83,97,59
-21,69,29,98,3,94,60
32,71,76,92,-87,53,69
-56,-8,13,-60,-35,5,-96
27,80,-47,80,-3,-77,87
-59,-80,-50,-68,-20,98,43
-83,-20,52,-17,-14,64,-77
-85,-45,-9,69,-66,-97,57
30,65,-84,-40,59,84,70
39,-91,57,81,-51,-55,76
-74,-57,-35,42,-49,-33,-15
-94,-16,-68,-40,26,100,-55
-89,10,-64,9,-59,-21,23
5,-17,81,77,-11,38,67
11,27,-2,-74,81,-73,69
-4,-45,-21,21,-63,-3,33
-7,-66,-46,27,-33,97,-72
90,-63,21,-7,73,-80,88
50,90,64,70,60,97,20
-100,-6,-55,87,76,98,40
-7,-60,-44,-94,46,21,74
87,3,-9,-100,30,52,-27
-58,-98,67,-19,-79,-64,47
18,3,38,17,-37,36,-28
78,-61,-27,39,-40,-85,77
-76,-18,6,-98,-77,-33,63
-23,13,38,-30,-64,-75,39
-29,35,-50,-24,-87,53,-4
2,-63,-61,-90,-93,59,-35
75,68,-35,-3,93,-11,-35
78,72,-22,58,-50,5,-8
-75,-100,-3,17,38,60,-38
27,-18,-11,6,-28,3,14
41,12,16,-70,22,12,9
-84,-2,63,41,60,-65,-15
12,-94,-87,38,89,27,-74
-19,-44,-70,18,7,-58,71
-77,-76,100,-2,-36,36,-99
-62,22,28,37,-23,-46,-32
-18,-30,-9,4,58,51,-78
68,-30,72,-35,-95,85,-17
26,84,15,-43,93,-84,-75
-74,64,73,-45,5,98,37
37,-3,-35,-79,67,76,39
-36,-76,-72,-91,77,67,51
53,-29,57,95,-14,9,-70
92,-43,21,-99,-53,18,73
75,32,84,-92,-42,7,-77
69,15,35,-72,-83,-10,64
-58,-55,59,-90,27,-40,82
29,36,18,-44,33,-74,62
52,-94,-14,-1,22,-33,93
-57,60,41,83,-36,45,7
57,-69,19,70,11,-96,-11
30,36,-93,55,-19,87,-91
42,-18,-83,-44,-100,17,55
-91,41,-4,52,79,-47,69
22,3,-47,-66,72,-54,56
-29,-56,7,-90,58,-96,5
56,99,93,16,-57,-65,-96
-37,-87,-84,42,56,26,62
15,-43,-96,51,35,-59,44
-67,-35,78,-44,-76,79,-4
20,27,-85,-9,-24,79,-68
53,-85,61,79,70,-6,-5
25,79,45,98,-7,54,-47
-7,48,21,-82,50,-60,-68
78,32,-47,14,99,-5,5
-56,-74,91,-7,-26,65,2
-18,85,-61,-84,7,-70,17
-40,-28,95,-96,-99,8,56
-51,89,-90,-85,-12,-33,71
-50,70,-70,-60,40,-66,50
93,-91,-43,88,-71,58,-6
-41,-94,84,-17,89,-2,96
-88,13,62,-53,-56,54,-35
65,-14,-20,100,-3,95,-77
52,-92,-22,74,50,80,28
-86,12,10,-91,-60,51,31
51,-2,-83,60,71,72,61
-73,-77,-31,72,65,66,62
-20,12,-29,31,-97,78,35
-91,1,-41,89,53,-34,100
30,-36,-11,-43,-97,98,51
93,-21,6,49,56,72,80
-53,-41,-12,-62,-41,-63,-37
87,-9,-59,-60,-4,2,-12
18,-97,28,-51,-78,8,66
43,-11,-36,100,-63,-70,-38
81,-70,-63,-21,20,-18,-33
-68,6,77,-43,33,100,50
-66,25,-44,14,58,-68,36
-71,-14,-6,37,-62,-42,-98
49,83,85,-76,97,99,46
-18,2,-87,77,-68,-33,82
69,74,15,93,99,87,36
-74,17,54,-86,-76,-57,27
42,60,70,-87,56,-68,41
100,-53,-40,29,54,69,29
-33,-32,13,-54,-20,84,42
-38,-45,-17,-42,-29,-90,40
4,-79,-43,29,-41,-91,-77
65,62,88,-71,-27,72,87
-30,89,79,25,-47,61,73
44,12,51,93,-88,-12,-89
78,95,-88,44,16,22,19
-35,19,67,23,-14,-16,-57
75,71,-72,35,-2,-10,38
-29,-96,81,-98,96,55,88
30,-61,1,-10,83,-47,-19
69,-29,19,71,91,-20,-7
-1,-5,-52,56,25,-53,35
-7,29,43,-43,58,-6,91
77,86,-71,-21,63,63,36
73,-65,-35,-83,-38,22,35
-84,-12,-47,-59,-10,-70,2
-48,30,-58,-65,59,81,-37
-58,32,77,-80,83,57,-96
-11,-55,60,-72,-62,-62,12
51,61,-95,71,73,-39,97
-16,53,51,4,3,-27,-39
75,-31,60,91,87,58,66
49,-30,0,16,-49,-14,7
-6,17,6,27,74,-13,-41
99,16,24,-92,-88,38,-37
49,-88,-85,86,-7,-60,52
73,35,-12,-20,-75,-91,98
-60,-71,-29,85,74,64,44
4,50,33,45,53,84,-24
64,4,64,-30,25,48,-24
-23,68,30,36,-64,41,75
3,-67,17,-51,-84,28,-42
75,10,-100,22,94,-23,-61
91,33,40,-51,-65,20,-50
31,-28,22,62,9,68,66
-2,-21,24,83,-5,23,-35
-34,-91,-69,42,-30,-20,-21
-11,93,-78,74,29,-38,-42
-80,43,4,-5,-32,83,-68
-45,29,92,-38,46,51,-74
21,54,20,9,-33,-34,66
-56,48,-27,-67,58,38,83
22,36,96,-63,-42,37,86
37,77,-63,69,-84,8,55
63,-39,18,-98,22,64,-15
-75,-47,-96,92,-21,73,-49
97,-62,-45,71,-42,-42,-82
-88,-36,-28,5,-57,-71,62
70,25,-57,-9,44,53,-43
-13,-59,100,-16,63,11,34
28,82,26,76,72,-28,62
51,53,-47,-85,46,-69,97
82,-27,-49,-27,80,-63,-96
-29,-46,47,-68,16,88,96
-93,57,99,3,20,-58,-2
-83,-18,61,3,77,-77,-32
-21,-87,-19,-80,-78,-83,-48
-69,-68,91,-15,50,-12,72
-75,-42,-5,-98,57,-64,-15
-65,-32,-91,-10,-56,-38,98
59,-8,59,21,53,3,34
-66,-10,54,-94,44,70,88
-99,-61,-16,25,-34,22,-50
-29,92,-95,56,-45,-73,-98
-43,-42,-97,94,-33,-22,56
-70,-86,-46,-31,-42,-22,-91
-4,-40,11,-7,50,80,50
-29,-96,-51,-87,-26,55,-54
-35,90,33,-66,92,-96,-90
-64,19,85,84,-92,-46,-62
-51,90,-11,-49,-20,-2,-7
-100,31,17,-91,-93,30,-5
51,18,29,-3,56,-73,67
-62,4,46,78,59,-100,-62
83,-17,-6,27,-23,-57,58
55,-63,14,100,-37,61,-13
-4,48,14,-64,-43,-90,-22
99,-6,-90,-79,44,-71,69
-97,11,-4,22,29,97,62
54,38,-28,-89,8,100,-92
5,85,-91,77,-75,73,23
20,-45,77,79,-15,-36,47
-13,-44,-42,56,-47,-66,19
95,55,39,-40,-17,97,-76
99,68,77,89,95,-23,-69
-37,-87,7,53,13,-9,-26
-43,-37,-58,1,-70,-65,78
87,-97,94,-46,29,-40,-69
8,44,-87,-8,92,12,-10
42,59,50,66,65,-53,45
12,36,-63,97,-78,-59,-78
-24,-27,24,-67,11,-59,-91
-85,-82,14,97,15,15,87
-23,-60,-46,76,80,42,3
70,30,-79,-12,92,-80,-22
44,27,52,20,96,42,-32
-14,81,80,-97,55,-2,0
46,36,6,61,-33,22,-64
39,-56,65,56,30,-74,-5
-72,28,85,-69,-64,-21,11
16,-96,-15,69,-11,-98,48
-20,-29,-93,27,-49,-38,-80
58,20,-94,-42,82,69,85
-9,-16,-37,-45,40,3,-65
-1,-77,-73,66,-82,-94,-32
43,-19,-99,-41,-28,49,-14
-55,-66,-18,79,-29,52,-7
61,87,12,-6,-55,-70,36
-78,-58,-54,-36,36,22,79
-66,-32,-70,95,-59,97,-95
77,-97,-92,-12,3,-69,90
-56,59,-87,-71,54,90,-60
68,-69,90,6,-26,-27,99
82,61,20,-93,-1,85,-6
33,70,36,13,28,79,-6
66,-43,-24,-91,7,-54,6
-63,53,80,70,-55,-1,67
-65,80,39,-13,50,-58,92
77,4,68,-72,-60,63,7
-84,69,30,-49,62,21,-33
-34,55,-72,91,-33,19,-38
-48,8,62,-63,82,-81,-78
-12,38,30,-47,9,17,61
-88,21,62,3,59,-49,-63
76,100,75,-58,74,-63,38
-93,-10,-2,-16,-87,-97,-14
95,-6,33,-19,-100,-100,61
-29,12,37,-29,-32,69,-29
-63,-16,-33,11,-83,-43,97
-72,-44,90,-73,-39,-15,-57
-36,-99,-20,38,-11,-30,0
-84,-34,-3,47,55,22,-49
66,25,-33,76,90,21,-46
37,-82,-69,53,74,-47,-63
-74,-23,-48,11,61,99,-71
79,-87,31,-79,54,13,2
-48,-54,30,-35,48,4,-65
40,-1,-91,41,96,30,24
-77,-62,-26,-24,-95,-66,57
44,-37,-52,-78,36,74,-91
80,18,76,32,-38,-37,-66
73,53,-48,23,-66,86,81
33,30,-48,-41,-55,-29,-45
99,-5,-82,79,-43,-59,50
-77,28,83,66,30,-40,26
-45,-38,-8,36,20,75,52
-54,40,-34,-90,17,11,16
-59,-73,-50,57,24,-38,-78
19,75,-46,49,74,60,66
-45,-12,55,49,89,-1,-51
27,-17,-1,-53,-32,-53,75
7,-60,58,-2,57,-48,-8
48,-68,49,0,35,87,-30
85,-1,14,73,-68,-42,-89
-93,9,-97,38,28,-9,89
42,-25,35,38,-36,90,-47
-46,-78,45,0,88,65,-77
-76,38,49,-17,42,-58,-27
15,12,-81,50,-93,85,50
22,-90,-2,-98,88,37,-50
51,58,33,-17,89,-73,65
81,80,-46,-26,-73,87,-96
-98,13,45,75,69,-69,52
57,-20,35,-85,-43,-74,11
-66,32,59,95,18,-44,23
6,-16,-61,50,-47,-18,-80
40,-19,8,-93,-46,59,-29
-69,4,84,64,97,-8,-57
-47,47,-72,75,-4,38,46
3,-19,-20,-73,-2,-82,-98
4,-96,-38,92,36,39,-56
-61,14,85,33,-78,-61,-21
92,97,-35,71,29,-25,-75
74,0,-14,-45,-10,75,-40
93,84,-66,76,21,-20,72
-65,93,73,-92,-83,-95,72
-77,18,-12,80,-2,-65,44
-36,59,-93,37,-22,-1,-83
-62,-42,-7,-76,-68,-20,-3
49,31,53,8,81,32,46
50,-60,48,22,-93,5,51
61,10,11,23,50,-92,-13
-8,-74,-72,48,93,-3,46
62,46,78,4,26,22,65
